ALIQUOT_PLATE_BARCODE,ALIQUOT_WELL_ID,ALIQUOT_CONCENTRATION,ALIQUOT_CONCENTRATION_UNIT,TARGET_CONCENTRATION,TARGET_CONCENTRATION_UNIT,EPA_SAMPLE_ID,ALIQUOT_VOLUME,ALIQUOT_VOLUME_UNIT,ALIQUOT_SOLVENT,BOTTLE_ID,DTXSID,CASRN,PREFERRED_NAME
EPAPLT0745,H03,20,mM,20,mM,EPAPLT0745H03,200,uL,DMSO,1096457908,DTXSID7025502,78-70-6,Linalool
EPAPLT0745,H04,20.0005,mM,20,mM,EPAPLT0745H04,200,uL,DMSO,TX009815,DTXSID1047497,119-07-3,Octyl decyl phthalate
EPAPLT0745,H06,20.0014,mM,20,mM,EPAPLT0745H06,200,uL,DMSO,TX004164,DTXSID1040110,105-37-3,Ethyl propionate
EPAPLT0745,H07,20,mM,20,mM,EPAPLT0745H07,200,uL,DMSO,1096462174,DTXSID0047957,1219-38-1,Octylparaben
EPAPLT0745,H08,20.0003,mM,20,mM,EPAPLT0745H08,200,uL,DMSO,TX001381,DTXSID4027153,460-00-4,1-Bromo-4-fluorobenzene
EPAPLT0745,H09,19.9875,mM,20,mM,EPAPLT0745H09,200,uL,DMSO,TX009433,DTXSID8021931,111-27-3,1-Hexanol
EPAPLT0745,H10,20.2979,mM,20,mM,EPAPLT0745H10,200,uL,DMSO,TX003279,DTXSID2021943,112-12-9,2-Undecanone
EPAPLT0745,H11,20,mM,20,mM,EPAPLT0745H11,200,uL,DMSO,1096458380,DTXSID0042086,59227-89-3,Laurocapram
EPAPLT0746,A02,20,mM,20,mM,EPAPLT0746A02,200,uL,DMSO,1096459989,DTXSID9029649,1477-55-0,"1,3-Benzenedimethanamine"
EPAPLT0746,A03,19.9975,mM,20,mM,EPAPLT0746A03,200,uL,DMSO,1096459147,DTXSID7026811,108-98-5,Benzenethiol
EPAPLT0746,A04,20.9618,mM,20,mM,EPAPLT0746A04,200,uL,DMSO,1096458303,DTXSID2020929,98-92-0,Niacinamide
EPAPLT0746,A05,20,mM,20,mM,EPAPLT0746A05,200,uL,DMSO,TX006550,DTXSID8021199,1114-71-2,Pebulate
EPAPLT0746,A06,20.0537,mM,20,mM,EPAPLT0746A06,200,uL,DMSO,1096462896,DTXSID0042325,104-45-0,4-Propylanisole
EPAPLT0746,A08,20,mM,20,mM,EPAPLT0746A08,200,uL,DMSO,1096460872,DTXSID1034929,283594-90-1,Spiromesifen
EPAPLT0746,A09,20,mM,20,mM,EPAPLT0746A09,200,uL,DMSO,1096460131,DTXSID6024834,14371-10-9,(2E)-3-Phenylprop-2-enal
EPAPLT0746,A10,19.9997,mM,20,mM,EPAPLT0746A10,200,uL,DMSO,TX009709,DTXSID6024624,1675-54-3,Bisphenol A diglycidyl ether
EPAPLT0746,A11,20.008,mM,20,mM,EPAPLT0746A11,200,uL,DMSO,TX009585,DTXSID0029848,108419-33-6,"Acetic acid, C8-10-branched alkyl esters, C9-rich"
EPAPLT0746,A12,20.0002,mM,20,mM,EPAPLT0746A12,200,uL,DMSO,TX004226,DTXSID1026035,2492-26-4,Sodium 2-mercaptobenzothiolate
EPAPLT0746,B03,19.9998,mM,20,mM,EPAPLT0746B03,200,uL,DMSO,1096462348,DTXSID7034674,125225-28-7,Ipconazole
EPAPLT0746,B04,11.9595,mM,20,mM,EPAPLT0746B04,200,uL,DMSO,TX012531,DTXSID7037262,1434-54-4,Pregnenolone carbonitrile
EPAPLT0746,B05,20,mM,20,mM,EPAPLT0746B05,200,uL,DMSO,1096458289,DTXSID4029353,32388-55-9,Acetylcedrene
EPAPLT0746,B06,20,mM,20,mM,EPAPLT0746B06,200,uL,DMSO,TX001039,DTXSID3040776,654055-01-3,Morin hydrate
EPAPLT0746,B07,20.0003,mM,20,mM,EPAPLT0746B07,200,uL,DMSO,1096460694,DTXSID2029167,137-42-8,Metam-sodium
EPAPLT0746,B08,20,mM,20,mM,EPAPLT0746B08,200,uL,DMSO,1096461258,DTXSID1024049,35367-38-5,Diflubenzuron
EPAPLT0746,B09,20.0003,mM,20,mM,EPAPLT0746B09,200,uL,DMSO,1096461896,DTXSID7022679,58-85-5,Biotin
EPAPLT0746,B10,20,mM,20,mM,EPAPLT0746B10,200,uL,DMSO,1096461259,DTXSID6032431,87392-12-9,S-Metolachlor
EPAPLT0746,B12,19.9934,mM,20,mM,EPAPLT0746B12,200,uL,DMSO,TX008580,DTXSID9027528,3268-49-3,3-(Methylthio)propanal
EPAPLT0746,C02,20,mM,20,mM,EPAPLT0746C02,200,uL,DMSO,1096460059,DTXSID3021980,123-66-0,Ethyl hexanoate
EPAPLT0746,C03,20,mM,20,mM,EPAPLT0746C03,200,uL,DMSO,TX007873,DTXSID2041389,93-08-3,2'-Acetonaphthone
EPAPLT0746,C04,20,mM,20,mM,EPAPLT0746C04,200,uL,DMSO,TX004638,DTXSID5044784,1189-08-8,1-Methyltrimethylene dimethacrylate
EPAPLT0746,C05,19.9995,mM,20,mM,EPAPLT0746C05,200,uL,DMSO,1096458399,DTXSID5032579,64700-56-7,Triclopyr butotyl
EPAPLT0746,C06,19.9997,mM,20,mM,EPAPLT0746C06,200,uL,DMSO,1096455633,DTXSID8026698,103-34-4,"4,4'-Dithiodimorpholine"
EPAPLT0746,C07,20.4608,mM,20,mM,EPAPLT0746C07,200,uL,DMSO,TX003267,DTXSID6024676,141-32-2,Butyl acrylate
EPAPLT0746,C10,20,mM,20,mM,EPAPLT0746C10,200,uL,DMSO,1096461816,DTXSID0022353,92-04-6,2-Chloro-4-phenylphenol
EPAPLT0746,C12,20,mM,20,mM,EPAPLT0746C12,200,uL,DMSO,1096462661,DTXSID9034317,8001-54-5,Benzalkonium chloride
EPAPLT0746,D03,20.0181,mM,20,mM,EPAPLT0746D03,200,uL,DMSO,1096458033,DTXSID9025796,111-84-2,Nonane
EPAPLT0746,D04,13.4835,mM,20,mM,EPAPLT0746D04,200,uL,DMSO,TX009703,DTXSID5022934,20830-75-5,Digoxin
EPAPLT0746,D05,19.9998,mM,20,mM,EPAPLT0746D05,200,uL,DMSO,1096462354,DTXSID0026258,140-08-9,Tris(2-chloroethyl) phosphite
EPAPLT0746,D06,20.0003,mM,20,mM,EPAPLT0746D06,200,uL,DMSO,1096458823,DTXSID0023296,61-73-4,Methylene blue
EPAPLT0746,D07,20,mM,20,mM,EPAPLT0746D07,200,uL,DMSO,TX003866,DTXSID0025864,156-43-4,4-Ethoxyaniline
EPAPLT0746,D08,19.9997,mM,20,mM,EPAPLT0746D08,200,uL,DMSO,1096462350,DTXSID8020381,52918-63-5,Deltamethrin
EPAPLT0746,D09,20.0008,mM,20,mM,EPAPLT0746D09,200,uL,DMSO,1096457947,DTXSID6027345,960-71-4,Triphenylborane
EPAPLT0746,D10,20.0006,mM,20,mM,EPAPLT0746D10,200,uL,DMSO,TX016815,DTXSID9023833,9016-00-6,Polydimethylsiloxane
EPAPLT0746,D11,20,mM,20,mM,EPAPLT0746D11,200,uL,DMSO,1096458555,DTXSID6041636,93-92-5,(+/-)-alpha-Methylbenzyl acetate
EPAPLT0746,D12,19.9996,mM,20,mM,EPAPLT0746D12,200,uL,DMSO,1096461626,DTXSID1026904,112-07-2,2-Butoxyethyl acetate
EPAPLT0746,E02,19.9997,mM,20,mM,EPAPLT0746E02,200,uL,DMSO,1096460302,DTXSID9044536,13171-00-1,Celestolide
EPAPLT0746,E03,19.9998,mM,20,mM,EPAPLT0746E03,200,uL,DMSO,1096460259,DTXSID9026500,80-54-6,2-(4-Tert-Butylbenzyl)propionaldehyde
EPAPLT0746,E04,20.0006,mM,20,mM,EPAPLT0746E04,200,uL,DMSO,TX008801,DTXSID1020190,860-22-0,C.I. Acid Blue 74
EPAPLT0746,E05,20,mM,20,mM,EPAPLT0746E05,200,uL,DMSO,TX002459,DTXSID5021415,122-20-3,Triisopropanolamine
EPAPLT0746,E07,19.9997,mM,20,mM,EPAPLT0746E07,200,uL,DMSO,TX006873,DTXSID4047127,16587-71-6,4-(tert-Pentyl)-cyclohexanone
EPAPLT0746,E08,20.0007,mM,20,mM,EPAPLT0746E08,200,uL,DMSO,1096458291,DTXSID0047741,132-65-0,Dibenzothiophene
EPAPLT0746,E09,19.9995,mM,20,mM,EPAPLT0746E09,200,uL,DMSO,TX010182,DTXSID3029572,98730-04-2,Benoxacor
EPAPLT0746,E10,19.9993,mM,20,mM,EPAPLT0746E10,200,uL,DMSO,1096458287,DTXSID1024124,79277-27-3,Thifensulfuron methyl
EPAPLT0746,E12,19.9993,mM,20,mM,EPAPLT0746E12,200,uL,DMSO,TX011306,DTXSID8027036,126-30-7,"2,2-Dimethylpropane-1,3-diol"
EPAPLT0746,F02,20,mM,20,mM,EPAPLT0746F02,200,uL,DMSO,TX002108,DTXSID8027454,2044-64-6,"N,N-Dimethylacetoacetamide"
EPAPLT0746,F03,19.9995,mM,20,mM,EPAPLT0746F03,200,uL,DMSO,TX012515,DTXSID0048181,769-92-6,4-tert-Butylaniline
EPAPLT0746,F04,19.9996,mM,20,mM,EPAPLT0746F04,200,uL,DMSO,TX005262,DTXSID4044828,692-86-4,Ethyl undec-10-enoate
EPAPLT0746,F05,20.0089,mM,20,mM,EPAPLT0746F05,200,uL,DMSO,TX002093,DTXSID5021914,110-12-3,5-Methyl-2-hexanone
EPAPLT0746,F06,19.9996,mM,20,mM,EPAPLT0746F06,200,uL,DMSO,TX007525,DTXSID4042418,3026-63-9,Sodium tridecyl sulfate
EPAPLT0746,F07,19.9994,mM,20,mM,EPAPLT0746F07,200,uL,DMSO,1096458706,DTXSID9026841,110-33-8,Dihexyl hexanedioate
EPAPLT0746,F08,20.0098,mM,20,mM,EPAPLT0746F08,200,uL,DMSO,TX002611,DTXSID9021922,110-73-6,2-(Ethylamino)ethanol
EPAPLT0746,F09,19.9996,mM,20,mM,EPAPLT0746F09,200,uL,DMSO,1096460847,DTXSID8042052,95-13-6,1H-Indene
EPAPLT0746,F10,19.9995,mM,20,mM,EPAPLT0746F10,200,uL,DMSO,1096458316,DTXSID7047433,474-86-2,Equilin
EPAPLT0746,F11,19.9997,mM,20,mM,EPAPLT0746F11,200,uL,DMSO,1096457865,DTXSID8040775,8000-41-7,Terpineol
EPAPLT0746,F12,19.9996,mM,20,mM,EPAPLT0746F12,200,uL,DMSO,1096461883,DTXSID0020107,22839-47-0,Aspartame
EPAPLT0746,G02,20,mM,20,mM,EPAPLT0746G02,200,uL,DMSO,1096461807,DTXSID6026080,100-21-0,Terephthalic acid
EPAPLT0746,G03,20,mM,20,mM,EPAPLT0746G03,200,uL,DMSO,TX005816,DTXSID2022171,2016-57-1,1-Decanamine
EPAPLT0746,G04,19.9995,mM,20,mM,EPAPLT0746G04,200,uL,DMSO,1096462686,DTXSID9020372,53-19-0,"1-(2-Chlorophenyl)-1-(4-chlorophenyl)-2,2-dichloroethane"
EPAPLT0746,G05,20.0004,mM,20,mM,EPAPLT0746G05,200,uL,DMSO,TX009412,DTXSID9034361,90823-38-4,Denatonium saccharide
EPAPLT0746,G06,20.0003,mM,20,mM,EPAPLT0746G06,200,uL,DMSO,TX005134,DTXSID8026513,85-40-5,"1,2,3,6-Tetrahydrophthalimide"
EPAPLT0746,G07,20,mM,20,mM,EPAPLT0746G07,200,uL,DMSO,1096458259,DTXSID8022406,131-56-6,"2,4-Dihydroxybenzophenone"
EPAPLT0746,G08,20,mM,20,mM,EPAPLT0746G08,200,uL,DMSO,1096457923,DTXSID4024193,94-81-5,MCPB
EPAPLT0746,G10,19.9997,mM,20,mM,EPAPLT0746G10,200,uL,DMSO,1096458118,DTXSID6042494,1067-25-0,Trimethoxypropylsilane
EPAPLT0746,G11,19.9998,mM,20,mM,EPAPLT0746G11,200,uL,DMSO,1096460003,DTXSID9026342,60-12-8,2-Phenylethanol
EPAPLT0746,G12,19.9983,mM,20,mM,EPAPLT0746G12,200,uL,DMSO,TX002585,DTXSID9021348,62-56-6,Thiourea
EPAPLT0746,H02,19.9996,mM,20,mM,EPAPLT0746H02,200,uL,DMSO,TX002303,DTXSID1038795,1873-88-7,"1,1,1,3,5,5,5-Heptamethyltrisiloxane"
EPAPLT0746,H03,20.9225,mM,20,mM,EPAPLT0746H03,200,uL,DMSO,1096458302,DTXSID5025021,84-61-7,Dicyclohexyl phthalate
EPAPLT0746,H04,20.0091,mM,20,mM,EPAPLT0746H04,200,uL,DMSO,TX007180,DTXSID6034005,5329-14-6,Sulfamic acid
EPAPLT0746,H06,17.986,mM,20,mM,EPAPLT0746H06,200,uL,DMSO,TX009803,DTXSID6044303,134523-03-8,Atorvastatin calcium
EPAPLT0746,H07,19.7881,mM,20,mM,EPAPLT0746H07,200,uL,DMSO,TX015244,DTXSID2025347,98-00-0,Furfuryl alcohol
EPAPLT0746,H08,20,mM,20,mM,EPAPLT0746H08,200,uL,DMSO,1096458351,DTXSID4048195,18979-55-0,4-(Hexyloxy)phenol
EPAPLT0746,H09,20.0004,mM,20,mM,EPAPLT0746H09,200,uL,DMSO,TX012254,DTXSID4048191,13680-35-8,"4,4'-Methylenebis(2,6-diethylaniline)"
EPAPLT0746,H10,20.5265,mM,20,mM,EPAPLT0746H10,200,uL,DMSO,1096460338,DTXSID0042167,877-24-7,Monopotassium phthalate
EPAPLT0746,H11,19.9997,mM,20,mM,EPAPLT0746H11,200,uL,DMSO,TX011441,DTXSID0026880,111-55-7,"1,2-Ethanediol diacetate"
EPAPLT0747,A02,19.9997,mM,20,mM,EPAPLT0747A02,200,uL,DMSO,TX004498,DTXSID2032348,3691-35-8,Chlorophacinone
EPAPLT0747,A03,20.0003,mM,20,mM,EPAPLT0747A03,200,uL,DMSO,1096458346,DTXSID3020625,98319-26-7,Finasteride
EPAPLT0747,A04,20.0003,mM,20,mM,EPAPLT0747A04,200,uL,DMSO,1096460150,DTXSID3044833,80-27-3,Terpinyl propionate
EPAPLT0747,A05,20,mM,20,mM,EPAPLT0747A05,200,uL,DMSO,1096461284,DTXSID7029661,3452-97-9,"3,5,5-Trimethyl-1-hexanol"
EPAPLT0747,A06,20,mM,20,mM,EPAPLT0747A06,200,uL,DMSO,1096460518,DTXSID7029110,78-69-3,"3,7-Dimethyl-3-octanol"
EPAPLT0747,A08,20,mM,20,mM,EPAPLT0747A08,200,uL,DMSO,1096461732,DTXSID4034601,67564-91-4,"(2R,6S)-Fenpropimorph"
EPAPLT0747,A09,20,mM,20,mM,EPAPLT0747A09,200,uL,DMSO,1096461072,DTXSID5044815,2917-73-9,Dibutyl azelate
EPAPLT0747,A10,20.0004,mM,20,mM,EPAPLT0747A10,200,uL,DMSO,TX008966,DTXSID8026694,103-09-3,2-Ethylhexyl acetate
EPAPLT0747,A11,19.9996,mM,20,mM,EPAPLT0747A11,200,uL,DMSO,1096459190,DTXSID4025612,4553-62-2,2-Methylpentanedinitrile
EPAPLT0747,A12,19.9997,mM,20,mM,EPAPLT0747A12,200,uL,DMSO,TX004540,DTXSID8034324,14816-18-3,Phoxim
EPAPLT0747,B03,20,mM,20,mM,EPAPLT0747B03,200,uL,DMSO,1096462517,DTXSID5032315,64359-81-5,"4,5-Dichloro-2-octyl-3(2H)-isothiazolone"
EPAPLT0747,B04,19.9996,mM,20,mM,EPAPLT0747B04,200,uL,DMSO,TX001321,DTXSID8027793,17796-82-6,N-(Cyclohexylthio)phthalimide
EPAPLT0747,B05,19.9997,mM,20,mM,EPAPLT0747B05,200,uL,DMSO,TX012221,DTXSID8022408,143-74-8,Phenol red
EPAPLT0747,B06,19.9997,mM,20,mM,EPAPLT0747B06,200,uL,DMSO,1096458292,DTXSID7020843,112-63-0,Methyl linoleate
EPAPLT0747,B07,19.9996,mM,20,mM,EPAPLT0747B07,200,uL,DMSO,1096458349,DTXSID5048180,2696-84-6,4-Propylaniline
EPAPLT0747,B08,20.0004,mM,20,mM,EPAPLT0747B08,200,uL,DMSO,TX008714,DTXSID6023523,2078-54-8,Propofol
EPAPLT0747,B09,20,mM,20,mM,EPAPLT0747B09,200,uL,DMSO,1096460012,DTXSID1041550,7540-51-4,(S)-(-)-beta-Citronellol
EPAPLT0747,B10,19.9994,mM,20,mM,EPAPLT0747B10,200,uL,DMSO,1096458705,DTXSID3041611,137-66-6,Ascorbyl palmitate
EPAPLT0747,B12,20.0006,mM,20,mM,EPAPLT0747B12,200,uL,DMSO,TX006090,DTXSID7029611,120-56-9,Ethylenebis(oxyethylene) dibenzoate
EPAPLT0747,C02,20,mM,20,mM,EPAPLT0747C02,200,uL,DMSO,TX002389,DTXSID5041516,4940-11-8,2-Ethyl-3-hydroxy-4-pyrone
EPAPLT0747,C03,20,mM,20,mM,EPAPLT0747C03,200,uL,DMSO,TX011729,DTXSID2021739,71-23-8,1-Propanol
EPAPLT0747,C04,20.0003,mM,20,mM,EPAPLT0747C04,200,uL,DMSO,TX002937,DTXSID8042424,59-40-5,Sulfaquinoxaline
EPAPLT0747,C05,20,mM,20,mM,EPAPLT0747C05,200,uL,DMSO,1096462119,DTXSID8024311,62-74-8,Sodium fluoroacetate
EPAPLT0747,C06,19.9997,mM,20,mM,EPAPLT0747C06,200,uL,DMSO,TX008387,DTXSID3027875,25496-72-4,Glyceryl monooleate
EPAPLT0747,C07,20,mM,20,mM,EPAPLT0747C07,200,uL,DMSO,1096461771,DTXSID6029755,29387-86-8,"1,2-Propanediol monobutyl ether"
EPAPLT0747,C10,20.0004,mM,20,mM,EPAPLT0747C10,200,uL,DMSO,1096458199,DTXSID4026769,107-46-0,Hexamethyldisiloxane
EPAPLT0747,C12,20.0004,mM,20,mM,EPAPLT0747C12,200,uL,DMSO,1096458561,DTXSID7026235,552-30-7,Trimellitic anhydride
EPAPLT0747,D03,19.9997,mM,20,mM,EPAPLT0747D03,200,uL,DMSO,1096458256,DTXSID3021770,79-95-8,"2,2',6,6'-Tetrachlorobisphenol A"
EPAPLT0747,D04,19.9992,mM,20,mM,EPAPLT0747D04,200,uL,DMSO,TX007501,DTXSID0041721,8004-92-0,C.I. Acid Yellow 3 disodium salt
EPAPLT0747,D05,20,mM,20,mM,EPAPLT0747D05,200,uL,DMSO,1096462684,DTXSID1027926,27193-86-8,Dodecylphenol
EPAPLT0747,D06,20,mM,20,mM,EPAPLT0747D06,200,uL,DMSO,1096460903,DTXSID8024072,957-51-7,Diphenamid
EPAPLT0747,D07,19.9996,mM,20,mM,EPAPLT0747D07,200,uL,DMSO,TX016826,DTXSID8026141,68-11-1,Thioglycolic acid
EPAPLT0747,D08,20.0004,mM,20,mM,EPAPLT0747D08,200,uL,DMSO,1096462468,DTXSID5032654,26644-46-2,"N,N'-Bis(1-formamido-2,2,2-trichloroethyl)piperazine"
EPAPLT0747,D09,20,mM,20,mM,EPAPLT0747D09,200,uL,DMSO,1096461582,DTXSID8042189,4107-98-6,"N,N-Diisopropylaniline"
EPAPLT0747,D10,19.9996,mM,20,mM,EPAPLT0747D10,200,uL,DMSO,1096458177,DTXSID7025217,19780-11-1,(2-Dodecenyl)succinic anhydride
EPAPLT0747,D11,20,mM,20,mM,EPAPLT0747D11,200,uL,DMSO,1096460619,DTXSID6020014,520-45-6,Dehydroacetic acid
EPAPLT0747,D12,20.0002,mM,20,mM,EPAPLT0747D12,200,uL,DMSO,1096458549,DTXSID5026461,78-82-0,2-Methylpropanenitrile
EPAPLT0747,E02,19.9997,mM,20,mM,EPAPLT0747E02,200,uL,DMSO,1096460036,DTXSID1033161,1646-87-3,Aldicarb sulfoxide
EPAPLT0747,E03,11.9905,mM,20,mM,EPAPLT0747E03,200,uL,DMSO,1096458702,DTXSID7021233,16423-68-0,FD&C Red 3
EPAPLT0747,E04,20,mM,20,mM,EPAPLT0747E04,200,uL,DMSO,TX001177,DTXSID7040360,163520-33-0,"Ethyl 5,5-diphenyl-2-isoxazoline-3-carboxylate"
EPAPLT0747,E05,20.0004,mM,20,mM,EPAPLT0747E05,200,uL,DMSO,TX005794,DTXSID2026496,80-26-2,alpha-Terpinyl acetate
EPAPLT0747,E07,20.0191,mM,20,mM,EPAPLT0747E07,200,uL,DMSO,1096458354,DTXSID0044571,618-45-1,3-Isopropylphenol
EPAPLT0747,E08,19.9997,mM,20,mM,EPAPLT0747E08,200,uL,DMSO,TX010538,DTXSID9047590,94-47-3,2-Phenylethyl benzoate
EPAPLT0747,E09,20,mM,20,mM,EPAPLT0747E09,200,uL,DMSO,1096462597,DTXSID3022409,80-09-1,"4,4'-Sulfonyldiphenol"
EPAPLT0747,E10,20.0003,mM,20,mM,EPAPLT0747E10,200,uL,DMSO,TX003127,DTXSID7021788,88-30-2,3-(Trifluoromethyl)-4-nitrophenol
EPAPLT0747,E12,20,mM,20,mM,EPAPLT0747E12,200,uL,DMSO,TX009092,DTXSID8027402,1459-93-4,Dimethyl isophthalate
EPAPLT0747,F02,20.0003,mM,20,mM,EPAPLT0747F02,200,uL,DMSO,TX009353,DTXSID6025220,112-55-0,1-Dodecanethiol
EPAPLT0747,F03,17.664,mM,20,mM,EPAPLT0747F03,200,uL,DMSO,TX012526,DTXSID6023159,96-83-3,Iopanoic acid
EPAPLT0747,F04,20,mM,20,mM,EPAPLT0747F04,200,uL,DMSO,1096460484,DTXSID3022405,131-57-7,2-Hydroxy-4-methoxybenzophenone
EPAPLT0747,F05,19.9928,mM,20,mM,EPAPLT0747F05,200,uL,DMSO,1096462055,DTXSID0020737,120-72-9,Indole
EPAPLT0747,F06,19.9997,mM,20,mM,EPAPLT0747F06,200,uL,DMSO,TX004578,DTXSID4041440,2445-77-4,2-Methylbutyl isovalerate
EPAPLT0747,F07,20.0002,mM,20,mM,EPAPLT0747F07,200,uL,DMSO,1096461724,DTXSID5021968,121-32-4,3-Ethoxy-4-hydroxybenzaldehyde
EPAPLT0747,F08,19.9998,mM,20,mM,EPAPLT0747F08,200,uL,DMSO,1096458845,DTXSID7026368,69-72-7,Salicylic acid
EPAPLT0747,F09,19.9992,mM,20,mM,EPAPLT0747F09,200,uL,DMSO,1096458707,DTXSID7044718,68555-86-2,C.I. Acid Orange 156
EPAPLT0747,F10,20,mM,20,mM,EPAPLT0747F10,200,uL,DMSO,TX012260,DTXSID4022288,39905-57-2,4-Hexyloxyaniline
EPAPLT0747,F11,19.9996,mM,20,mM,EPAPLT0747F11,200,uL,DMSO,TX011631,DTXSID9047594,6149-03-7,Sodium 4-octylbenzenesulfonate
EPAPLT0747,F12,14.0465,mM,20,mM,EPAPLT0747F12,200,uL,DMSO,TX004365,DTXSID8021224,6459-94-5,C.I. Acid Red 114
EPAPLT0747,G02,20.0003,mM,20,mM,EPAPLT0747G02,200,uL,DMSO,TX009749,DTXSID7026314,13463-41-7,Zinc pyrithione
EPAPLT0747,G03,19.9996,mM,20,mM,EPAPLT0747G03,200,uL,DMSO,TX002796,DTXSID6024123,69806-40-2,Haloxyfop-methyl
EPAPLT0747,G04,20,mM,20,mM,EPAPLT0747G04,200,uL,DMSO,1096460583,DTXSID5040700,2996-92-1,Trimethoxyphenylsilane
EPAPLT0747,G05,19.9997,mM,20,mM,EPAPLT0747G05,200,uL,DMSO,1096461749,DTXSID7044394,98-53-3,4-tert-Butylcyclohexanone
EPAPLT0747,G06,19.9997,mM,20,mM,EPAPLT0747G06,200,uL,DMSO,TX001071,DTXSID7025130,28804-88-8,Dimethylnaphthalene
EPAPLT0747,G07,20,mM,20,mM,EPAPLT0747G07,200,uL,DMSO,TX003457,DTXSID6031380,496-46-8,Glycoluril
EPAPLT0747,G08,20.0002,mM,20,mM,EPAPLT0747G08,200,uL,DMSO,TX001105,DTXSID1041978,101463-69-8,Flufenoxuron
EPAPLT0747,G10,19.9997,mM,20,mM,EPAPLT0747G10,200,uL,DMSO,TX009479,DTXSID1025306,16219-75-3,5-Ethylidene-2-norbornene
EPAPLT0747,G11,20,mM,20,mM,EPAPLT0747G11,200,uL,DMSO,1096461285,DTXSID0020076,61-82-5,Amitrole
EPAPLT0747,G12,20,mM,20,mM,EPAPLT0747G12,200,uL,DMSO,TX012243,DTXSID4047882,17696-62-7,Phenylparaben
EPAPLT0747,H02,20,mM,20,mM,EPAPLT0747H02,200,uL,DMSO,1096458371,DTXSID5034981,4342-36-3,Tributyltin benzoate
EPAPLT0747,H03,11.6178,mM,20,mM,EPAPLT0747H03,200,uL,DMSO,1096462311,DTXSID2022678,90357-06-5,Bicalutamide
EPAPLT0747,H04,20,mM,20,mM,EPAPLT0747H04,200,uL,DMSO,TX003886,DTXSID9042382,682-01-9,Tetrapropyl orthosilicate
EPAPLT0747,H06,19.9997,mM,20,mM,EPAPLT0747H06,200,uL,DMSO,1096461869,DTXSID2027466,2386-87-0,ECC
EPAPLT0747,H07,20,mM,20,mM,EPAPLT0747H07,200,uL,DMSO,TX002933,DTXSID8032675,35400-43-2,Sulprofos
EPAPLT0747,H08,13.2163,mM,20,mM,EPAPLT0747H08,200,uL,DMSO,1096462646,DTXSID3020673,2353-45-9,FD&C Green No. 3
EPAPLT0747,H09,20,mM,20,mM,EPAPLT0747H09,200,uL,DMSO,1096460680,DTXSID1020352,135-20-6,Cupferron
EPAPLT0747,H10,19.9995,mM,20,mM,EPAPLT0747H10,200,uL,DMSO,1096461641,DTXSID7041544,21145-77-7,Tonalide
EPAPLT0747,H11,19.9983,mM,20,mM,EPAPLT0747H11,200,uL,DMSO,TX001728,DTXSID1029128,97-99-4,Tetrahydrofurfuryl alcohol
EPAPLT0748,A02,20.0118,mM,20,mM,EPAPLT0748A02,200,uL,DMSO,TX003451,DTXSID2042191,534-13-4,"N,N'-Dimethylthiourea"
EPAPLT0748,A03,20.4403,mM,20,mM,EPAPLT0748A03,200,uL,DMSO,TX002287,DTXSID8022113,760-23-6,"3,4-Dichloro-1-butene"
EPAPLT0748,A04,19.9992,mM,20,mM,EPAPLT0748A04,200,uL,DMSO,TX010164,DTXSID4029565,85507-79-5,"1,2-Benzenedicarboxylic acid, diundecyl ester, branched and linear"
EPAPLT0748,A05,19.9998,mM,20,mM,EPAPLT0748A05,200,uL,DMSO,1096458104,DTXSID1040792,58-56-0,Pyridoxine hydrochloride
EPAPLT0748,A06,17.4071,mM,20,mM,EPAPLT0748A06,200,uL,DMSO,1096462515,DTXSID4027527,3194-55-6,"1,2,5,6,9,10-Hexabromocyclododecane"
EPAPLT0748,A08,19.9997,mM,20,mM,EPAPLT0748A08,200,uL,DMSO,1096455606,DTXSID7027540,3622-84-2,N-Butylbenzenesulfonamide
EPAPLT0748,A09,19.9997,mM,20,mM,EPAPLT0748A09,200,uL,DMSO,1096460337,DTXSID4041492,4468-42-2,3-Phenylhexane
EPAPLT0748,A10,20,mM,20,mM,EPAPLT0748A10,200,uL,DMSO,TX003195,DTXSID2041125,7681-82-5,Sodium iodide
EPAPLT0748,A11,19.9997,mM,20,mM,EPAPLT0748A11,200,uL,DMSO,1096458527,DTXSID9040710,107-51-7,Octamethyltrisiloxane
EPAPLT0748,A12,20,mM,20,mM,EPAPLT0748A12,200,uL,DMSO,1096460087,DTXSID4041232,717-74-8,"1,3,5-Triisopropylbenzene"
EPAPLT0748,B03,20,mM,20,mM,EPAPLT0748B03,200,uL,DMSO,TX007125,DTXSID5040708,33228-45-4,4-Hexylaniline
EPAPLT0748,B04,20,mM,20,mM,EPAPLT0748B04,200,uL,DMSO,1096458535,DTXSID2032639,55512-33-9,Pyridate
EPAPLT0748,B05,19.9998,mM,20,mM,EPAPLT0748B05,200,uL,DMSO,1096460590,DTXSID4029698,7775-27-1,Sodium persulfate
EPAPLT0748,B06,19.9997,mM,20,mM,EPAPLT0748B06,200,uL,DMSO,1096458532,DTXSID9041237,99-86-5,alpha-Terpinene
EPAPLT0748,B07,20,mM,20,mM,EPAPLT0748B07,200,uL,DMSO,1096458839,DTXSID9044823,5536-61-8,Sodium methacrylate
